handle,snapshot_date,current_rating,solve_rate_per_week,tag_diversity,avg_problem_rating,contest_frequency,consistency_score,weak_tag_count,label_3m,label_6m,rating_bucket,rating_change_3m
meow_love,2025-09-24,1999,5.54,37,1308.0,4.33,0.552,0,2053,1814,1900-2100,54
ydhabc,2024-11-09,1313,1.31,19,1048.7,1.33,0.624,0,1445,1508,1200-1400,132
ydhabc,2024-12-02,1305,1.6,20,1051.9,3.0,0.642,0,1441,1508,1200-1400,136
ydhabc,2024-12-24,1277,1.9,22,1070.4,4.67,0.653,0,1585,1483,1200-1400,308
ydhabc,2025-01-20,1411,2.14,22,1084.3,6.33,0.652,0,1553,1609,1400-1600,142
ydhabc,2025-02-18,1492,2.44,24,1123.2,5.33,0.656,0,1508,1609,1400-1600,16
MGKA,2025-10-28,1345,0.7,16,1016.7,1.0,0.632,0,1488,1594,1200-1400,143
cuzifearloosingrating,2025-02-28,1562,0.86,18,1085.2,1.67,0.761,0,1472,1642,1400-1600,-90
cuzifearloosingrating,2025-03-25,1496,1.06,18,1083.8,2.33,0.748,0,1578,1642,1400-1600,82
cuzifearloosingrating,2025-06-08,1472,1.12,19,1094.1,1.67,0.731,0,1642,1642,1400-1600,170
cuzifearloosingrating,2025-12-19,1642,0.87,21,1115.6,0.0,0.714,0,1665,1585,1600-1900,23
w3bml,2023-06-06,1100,6.97,13,842.3,1.67,0.623,0,1013,1013,800-1200,-87
w3bml,2023-07-27,977,3.09,16,858.8,3.0,0.617,1,1013,1013,800-1200,36
w3bml,2025-01-04,955,0.88,19,950.0,0.0,0.581,0,1019,1388,800-1200,64
w3bml,2025-04-13,1063,1.02,21,963.7,0.67,0.589,0,1388,1317,800-1200,325
w3bml,2025-05-01,1204,1.24,22,1011.0,2.0,0.594,0,1388,1243,1200-1400,184
L_Lawliet_,2023-02-09,1308,4.79,21,1202.3,1.67,0.548,0,1185,1551,1200-1400,-123
L_Lawliet_,2023-03-12,1268,3.89,21,1179.2,2.67,0.556,0,1243,1551,1200-1400,-25
L_Lawliet_,2023-04-02,1266,4.57,24,1153.3,3.67,0.568,0,1447,1551,1200-1400,181
L_Lawliet_,2023-05-12,1185,3.99,24,1145.5,2.67,0.575,0,1551,1551,800-1200,366
L_Lawliet_,2023-05-28,1233,4.22,26,1157.3,3.33,0.578,0,1551,1551,1200-1400,318
WaffleMan,2025-11-29,1461,0.35,18,1184.2,1.67,0.671,0,1526,1529,1400-1600,65
judival30,2025-04-08,1010,0.45,18,973.9,1.0,0.6,0,1178,1261,800-1200,168
judival30,2025-06-08,1045,0.43,18,969.2,1.33,0.612,0,1282,1292,800-1200,237
judival30,2025-06-12,1089,0.48,18,965.5,1.67,0.617,0,1282,1292,800-1200,193
judival30,2025-07-01,1146,0.67,25,1046.5,1.67,0.598,0,1282,1292,800-1200,136
judival30,2025-07-06,1275,0.68,25,1040.9,1.33,0.593,0,1261,1292,1200-1400,-14
0x600,2025-11-28,1617,0.23,20,1516.1,1.33,0.607,0,1772,1722,1600-1900,155
0x600,2025-12-11,1676,0.31,23,1507.5,2.0,0.618,0,1772,1626,1600-1900,96
0x600,2025-12-29,1719,0.42,24,1442.6,2.67,0.61,0,1834,1606,1600-1900,115
0x600,2026-01-23,1739,0.47,24,1417.5,3.0,0.616,0,1760,1606,1600-1900,21
0x600,2026-02-08,1745,0.62,25,1441.2,3.67,0.62,0,1678,1606,1600-1900,-67
Huamanlou_OvO,2025-02-25,1155,3.26,21,989.8,1.67,0.645,0,1348,1472,800-1200,193
cranecoder,2025-02-02,933,3.13,11,869.2,1.67,0.7,0,1043,1303,800-1200,110
cranecoder,2025-02-18,1021,3.26,14,895.2,3.0,0.708,0,1128,1306,800-1200,107
cranecoder,2025-05-17,1043,1.42,16,907.4,1.33,0.712,0,1306,1285,800-1200,263
cranecoder,2025-06-03,1097,1.68,18,922.2,2.33,0.71,1,1228,1445,800-1200,131
cranecoder,2025-06-17,1116,2.05,18,943.8,3.33,0.693,0,1228,1550,800-1200,112
raghav_26,2025-01-19,1134,0.69,12,950.0,1.33,0.652,0,1439,1325,800-1200,305
raghav_26,2025-01-22,1075,0.72,16,960.0,1.67,0.632,0,1439,1325,800-1200,364
raghav_26,2025-01-26,1061,0.75,16,956.2,2.0,0.62,0,1439,1325,800-1200,378
raghav_26,2025-02-02,1023,0.76,16,976.5,2.33,0.612,0,1439,1335,800-1200,416
raghav_26,2025-02-09,1076,0.86,16,990.0,2.67,0.628,0,1357,1335,800-1200,281
Disfyy,2024-02-19,960,20.38,12,808.0,1.67,0.644,0,1010,1017,800-1200,50
Disfyy,2024-07-18,1088,14.53,26,1011.5,4.33,0.593,0,1101,1407,800-1200,13
Disfyy,2024-11-09,1241,13.74,32,1113.8,6.0,0.597,0,1418,1443,1200-1400,177
Disfyy,2025-03-22,1329,13.0,35,1193.8,6.0,0.603,0,1488,1537,1200-1400,159
Disfyy,2025-08-07,1459,12.07,36,1227.0,6.0,0.604,0,1490,1701,1400-1600,31
YOLU_gargaring,2026-02-15,1006,0.89,15,1000.0,0.33,0.587,0,1605,1605,800-1200,599
YOLU_gargaring,2026-02-26,1109,0.99,17,991.1,0.67,0.58,0,1605,1605,800-1200,496
YOLU_gargaring,2026-03-14,1112,1.44,20,1037.7,1.0,0.59,0,1605,1605,800-1200,493
YOLU_gargaring,2026-03-16,1208,1.5,20,1030.6,1.33,0.595,0,1605,1605,1200-1400,397
jayson_3986,2024-12-19,1068,2.44,19,929.0,1.67,0.663,0,1337,1547,800-1200,269
jayson_3986,2025-01-17,1069,2.49,22,958.5,2.67,0.679,0,1359,1605,800-1200,290
jayson_3986,2025-02-11,1210,2.64,23,994.3,2.67,0.682,0,1350,1605,1200-1400,140
jayson_3986,2025-03-22,1337,2.77,25,1039.4,3.33,0.674,0,1547,1605,1200-1400,210
jayson_3986,2025-04-13,1336,3.19,25,1048.9,4.0,0.667,0,1605,1605,1200-1400,269
xili_ytl,2025-01-19,1128,4.51,17,1019.4,3.33,0.66,0,1402,1443,800-1200,274
xili_ytl,2025-02-18,1090,7.89,22,1072.7,5.0,0.589,0,1435,1457,800-1200,345
xili_ytl,2025-03-17,1180,7.86,25,1066.1,5.33,0.604,0,1435,1525,800-1200,255
xili_ytl,2025-04-08,1283,9.31,25,1085.8,5.67,0.572,0,1443,1569,1200-1400,160
Private_1729,2023-10-28,1235,12.3,14,1209.8,1.67,0.52,0,1457,1384,1200-1400,222
Private_1729,2024-02-11,1457,6.45,25,1176.1,4.0,0.549,0,1380,1455,1400-1600,-77
Private_1729,2024-05-30,1337,6.46,28,1233.5,4.33,0.568,1,1310,1557,1200-1400,-27
Private_1729,2024-08-20,1363,8.44,32,1327.3,6.0,0.564,0,1557,1636,1200-1400,194
Private_1729,2024-11-15,1529,8.9,33,1362.2,5.33,0.562,0,1636,1767,1400-1600,107
eastwestline,2026-04-28,1346,13.05,31,951.7,1.67,0.525,0,1604,1604,1200-1400,258
ravich_0395,2024-07-30,1063,4.34,21,909.9,1.67,0.577,0,1288,1415,800-1200,225
ravich_0395,2024-08-11,1248,5.38,21,947.6,3.0,0.576,0,1288,1457,1200-1400,40
ravich_0395,2024-12-05,1288,4.69,24,961.7,0.0,0.591,0,1457,1501,1200-1400,169
ravich_0395,2025-01-19,1345,6.66,28,1066.2,1.33,0.58,0,1478,1606,1200-1400,133
ravich_0395,2025-03-22,1429,6.57,32,1077.8,2.0,0.585,0,1519,1606,1400-1600,90
Gedawy,2020-10-24,827,10.09,17,881.2,1.67,0.532,0,953,982,800-1200,126
Gedawy,2021-05-02,982,9.07,28,1024.9,1.67,0.524,0,1088,1271,800-1200,106
Gedawy,2021-11-26,1215,8.93,31,1119.9,2.67,0.544,0,1413,1442,1200-1400,198
Gedawy,2022-09-19,1442,9.8,35,1247.2,0.0,0.561,0,1442,1364,1400-1600,0
Gedawy,2023-02-05,1519,10.05,38,1303.5,1.67,0.571,0,1490,1479,1400-1600,-29
123BVN,2023-05-12,1150,9.7,17,1016.0,1.67,0.709,0,1180,1396,800-1200,30
123BVN,2023-07-06,1255,5.56,23,1100.0,3.33,0.632,0,1330,1419,1200-1400,75
123BVN,2023-08-15,1180,6.19,26,1196.0,2.67,0.627,0,1396,1477,800-1200,216
123BVN,2023-09-24,1306,6.13,26,1168.4,3.67,0.613,0,1419,1477,1200-1400,113
123BVN,2023-11-07,1341,6.22,26,1167.2,3.33,0.627,0,1477,1479,1200-1400,136
Hz___,2024-10-14,1023,2.21,21,1327.9,0.67,0.559,0,1382,1521,800-1200,359
Hz___,2025-01-12,1437,6.89,30,1325.2,4.33,0.602,0,1521,1755,1400-1600,84
Hz___,2025-03-17,1408,11.2,33,1322.3,6.0,0.587,0,1697,1564,1400-1600,289
Hz___,2025-05-24,1568,15.23,35,1334.2,6.33,0.588,0,1639,1514,1400-1600,71
Hz___,2025-09-21,1602,16.93,35,1369.0,2.67,0.597,0,1406,1640,1600-1900,-196
_Mohmed_Khaled_Gado_255,2023-09-21,779,3.8,22,991.1,1.33,0.564,0,1021,980,<800,242
_Mohmed_Khaled_Gado_255,2023-12-16,1014,6.77,29,970.5,2.67,0.575,0,980,980,800-1200,-34
_Mohmed_Khaled_Gado_255,2024-09-14,833,11.4,33,957.1,1.33,0.552,1,1077,1127,800-1200,244
_Mohmed_Khaled_Gado_255,2024-12-22,1149,11.43,35,971.6,2.33,0.552,0,1021,1034,800-1200,-128
_Mohmed_Khaled_Gado_255,2025-04-19,527,10.29,35,978.1,2.33,0.551,0,1246,1284,<800,719
hyay,2024-06-23,1094,0.24,17,895.5,0.0,0.524,0,1205,1327,800-1200,111
hyay,2024-08-25,1226,0.27,18,911.5,1.0,0.546,0,1211,1542,1200-1400,-15
hyay,2024-10-14,1205,0.3,19,921.3,1.0,0.56,0,1542,1455,1200-1400,337
hyay,2024-12-20,1312,0.35,21,947.9,1.0,0.566,0,1455,1576,1200-1400,143
vijesh89,2024-02-06,975,1.41,18,821.6,0.0,0.7,0,1199,1191,800-1200,224
vijesh89,2024-03-15,1048,3.13,22,928.3,3.33,0.637,0,1068,1163,800-1200,20
vijesh89,2024-06-25,1101,4.31,27,1038.7,2.33,0.632,0,1256,1310,800-1200,155
vijesh89,2024-08-25,1255,4.23,28,1028.4,4.67,0.636,0,1310,1320,1200-1400,55
vijesh89,2024-10-26,1274,4.32,29,1035.3,5.33,0.648,0,1320,1320,1200-1400,46
Lose_My_Mind,2025-12-05,1339,2.92,15,1083.3,1.67,0.74,0,1637,1601,1200-1400,298
1DWalker,2021-05-20,1270,9.92,18,1128.1,1.67,0.652,0,1649,1649,1200-1400,379
1DWalker,2021-05-24,1392,9.57,20,1177.8,2.0,0.652,0,1649,1649,1200-1400,257
1DWalker,2021-05-28,1431,9.3,20,1182.5,2.33,0.648,0,1649,1649,1400-1600,218
1DWalker,2021-05-30,1415,9.53,20,1186.4,2.67,0.661,0,1649,1649,1400-1600,234
1DWalker,2021-06-04,1458,10.35,22,1255.4,3.0,0.614,0,1649,1649,1400-1600,191
timreizin,2019-12-29,1140,2.83,20,958.6,1.67,0.521,0,1438,1754,800-1200,298
timreizin,2020-12-06,1839,6.33,30,1303.0,0.33,0.62,0,1772,1756,1600-1900,-67
timreizin,2021-08-26,2038,7.47,34,1403.4,6.0,0.504,0,1990,2051,1900-2100,-48
timreizin,2022-08-16,2018,7.76,36,1505.9,1.33,0.505,0,2029,2110,1900-2100,11
timreizin,2024-01-27,1973,6.4,36,1511.5,1.67,0.52,0,1986,1986,1900-2100,13
ling_chen,2022-09-12,925,1.33,32,2023.5,1.67,0.561,0,1112,1411,800-1200,187
ling_chen,2022-10-07,1019,1.46,32,2058.0,2.67,0.57,0,1112,1730,800-1200,93
ling_chen,2023-03-09,1112,2.24,33,2079.6,0.0,0.545,0,1939,2188,800-1200,827
ling_chen,2023-04-29,1730,2.3,33,2076.8,1.0,0.546,0,2188,2188,1600-1900,458
ling_chen,2023-06-03,1870,2.46,33,2046.0,2.0,0.55,0,2188,2188,1600-1900,318
MysticMavericks,2024-10-28,934,2.04,15,852.9,1.67,0.739,0,1225,1370,800-1200,291
MysticMavericks,2025-01-17,1141,4.82,25,965.6,3.0,0.585,0,1370,1442,800-1200,229
MysticMavericks,2025-03-17,1329,4.55,27,967.4,4.0,0.598,0,1317,1637,1200-1400,-12
MysticMavericks,2025-07-17,1442,6.2,31,1087.7,2.33,0.512,0,1670,1930,1400-1600,228
MysticMavericks,2025-11-29,1680,6.16,32,1139.9,2.0,0.519,0,1873,1975,1600-1900,193
HpSuda,2021-11-23,1530,6.2,13,1158.3,1.67,0.641,0,1941,2204,1400-1600,411
HpSuda,2022-01-12,1684,7.92,25,1296.6,6.0,0.636,0,2038,2133,1600-1900,354
HpSuda,2022-03-06,1813,8.79,28,1396.9,7.33,0.64,0,2136,2072,1600-1900,323
HpSuda,2022-05-08,2117,10.33,31,1450.7,6.33,0.633,0,2010,2252,2100-2400,-107
HpSuda,2022-10-15,2100,11.08,32,1479.9,2.0,0.6,0,2406,2406,1900-2100,306
daduoli,2023-07-06,1461,2.35,32,1927.8,1.0,0.596,0,1739,2035,1400-1600,278
Rainmaker2627,2023-09-10,1182,0.89,22,956.1,0.0,0.621,1,1507,1661,800-1200,325
Rainmaker2627,2023-09-26,1262,0.96,22,978.4,0.33,0.609,1,1507,1661,1200-1400,245
Rainmaker2627,2023-09-30,1253,1.0,23,989.2,0.67,0.61,1,1507,1661,1200-1400,254
Rainmaker2627,2023-10-12,1410,1.05,23,1002.0,1.0,0.612,1,1661,1661,1400-1600,251
Rainmaker2627,2023-10-22,1500,1.09,23,1009.5,1.33,0.613,1,1661,1661,1400-1600,161
nik.danilov,2022-03-22,1431,0.63,21,1018.5,0.0,0.434,0,1625,1594,1400-1600,194
nik.danilov,2022-06-12,1360,1.87,27,964.8,4.0,0.487,0,1594,1598,1200-1400,234
nik.danilov,2023-01-05,1598,2.29,30,999.2,1.33,0.513,0,1700,1815,1400-1600,102
nik.danilov,2023-11-07,1982,2.37,32,1055.1,1.33,0.52,0,1834,2184,1900-2100,-148
nik.danilov,2024-04-13,1983,2.56,37,1127.2,1.67,0.534,0,2036,2072,1900-2100,53
Alex239,2021-02-23,999,0.39,10,814.3,1.33,0.758,2,1127,1127,800-1200,128
Alex239,2022-10-23,1561,3.33,34,1159.2,4.33,0.563,0,1571,1888,1400-1600,10
Alex239,2023-05-05,1887,6.87,37,1336.2,6.33,0.568,0,2061,1826,1600-1900,174
Alex239,2023-11-26,1808,8.71,37,1385.1,5.67,0.578,0,2039,2234,1600-1900,231
Alex239,2024-11-09,2045,9.02,37,1450.3,2.33,0.571,0,2036,2046,1900-2100,-9
deeepeshthakur,2018-11-14,1378,2.16,24,1425.6,1.67,0.572,0,1475,1475,1200-1400,97
deeepeshthakur,2019-12-12,1586,1.63,27,1344.9,3.0,0.627,0,1743,1931,1400-1600,157
deeepeshthakur,2020-01-29,1641,1.94,30,1346.7,6.0,0.648,0,1825,1944,1600-1900,184
deeepeshthakur,2020-04-10,1761,2.2,30,1342.6,4.67,0.662,0,1967,2119,1600-1900,206
deeepeshthakur,2020-06-07,1833,3.71,33,1446.4,5.33,0.63,0,1987,2093,1600-1900,154
vito1036,2018-08-03,1246,0.53,13,1000.0,1.0,0.758,0,1493,1464,1200-1400,247
vito1036,2019-09-14,1799,2.48,28,1436.2,5.67,0.558,0,1846,2010,1600-1900,47
vito1036,2020-01-19,1941,4.36,34,1488.5,6.0,0.587,0,2014,2217,1900-2100,73
vito1036,2020-09-30,2244,5.22,35,1514.8,0.67,0.603,0,2132,2183,2100-2400,-112
vito1036,2023-02-12,1932,4.34,36,1542.4,1.0,0.606,0,2071,2115,1900-2100,139
lihaochen,2025-12-06,1494,4.57,34,1675.4,0.0,0.553,0,1927,2092,1400-1600,433
Ulvi,2025-03-25,1045,3.67,20,1062.2,1.67,0.569,0,1555,1688,800-1200,510
Ulvi,2025-04-13,1186,4.94,25,1140.3,3.0,0.57,1,1545,1811,800-1200,359
Ulvi,2025-05-17,1384,8.17,25,1109.5,4.0,0.5,1,1545,1952,1200-1400,161
Ulvi,2025-06-08,1433,9.31,26,1147.6,5.33,0.528,1,1563,2022,1400-1600,130
Ulvi,2025-07-06,1555,10.19,29,1147.6,4.0,0.542,1,1811,2059,1400-1600,256
gonP,2015-04-27,1469,0.81,20,1303.3,0.33,0.683,0,1635,1777,1400-1600,166
gonP,2015-08-06,1635,1.12,22,1514.0,0.33,0.667,0,1751,1712,1600-1900,116
gonP,2015-08-14,1570,1.26,23,1504.5,1.0,0.648,0,1751,1650,1400-1600,181
gonP,2015-08-30,1666,1.39,24,1519.7,1.67,0.648,0,1726,1650,1600-1900,60
gonP,2015-09-16,1679,1.52,24,1542.5,2.33,0.646,0,1712,1650,1600-1900,33
NATO,2024-03-19,1467,3.02,34,1833.3,0.33,0.515,0,1958,1958,1400-1600,491
nprakhar0411,2019-08-18,1408,4.53,21,1114.1,1.67,0.588,0,1509,1672,1400-1600,101
nprakhar0411,2019-10-26,1550,6.84,28,1207.4,5.0,0.593,0,1611,1816,1400-1600,61
nprakhar0411,2020-01-05,1652,8.41,30,1277.5,4.67,0.567,0,1758,1875,1600-1900,106
nprakhar0411,2020-03-23,1795,8.88,34,1306.5,4.33,0.583,0,1944,2105,1600-1900,149
nprakhar0411,2020-05-17,1889,12.01,35,1436.7,4.67,0.592,0,2049,2105,1600-1900,160
JeffLegendPower,2024-02-06,895,2.91,24,955.8,1.33,0.534,0,1254,1641,800-1200,359
JeffLegendPower,2024-03-16,1076,3.73,25,1020.0,4.0,0.547,0,1410,1807,800-1200,334
JeffLegendPower,2024-04-27,1319,5.27,29,1094.6,5.67,0.544,0,1672,1954,1200-1400,353
JeffLegendPower,2024-06-27,1479,5.76,30,1157.9,4.33,0.557,0,1799,1911,1400-1600,320
JeffLegendPower,2024-07-28,1672,7.35,30,1230.9,5.0,0.56,0,1954,1970,1600-1900,282
libobil,2020-06-04,1517,5.19,18,1355.2,1.67,0.683,0,1643,1544,1400-1600,126
libobil,2021-10-10,1634,1.53,30,1398.3,1.33,0.62,0,1996,1729,1600-1900,362
libobil,2022-02-22,1836,2.32,31,1356.8,4.67,0.632,0,1953,2111,1600-1900,117
libobil,2023-02-05,2132,2.42,35,1363.0,1.67,0.634,0,2191,2241,2100-2400,59
libobil,2024-02-29,2341,2.53,36,1416.9,1.0,0.623,0,2512,2447,2100-2400,171
ButanlishiHuanwoAC,2023-10-09,1858,1.59,27,2116.9,0.33,0.519,0,1938,1902,1600-1900,80
fireinferno,2021-12-18,1106,0.52,15,875.0,1.0,0.661,0,1317,1682,800-1200,211
fireinferno,2022-05-31,1599,1.31,22,1027.9,4.0,0.658,0,1650,1562,1400-1600,51
fireinferno,2022-10-20,1746,1.78,27,1067.2,2.33,0.711,0,1691,1929,1600-1900,-55
fireinferno,2023-01-29,1829,2.27,29,1111.0,4.0,0.7,0,1929,1918,1600-1900,100
fireinferno,2023-08-15,1941,3.29,31,1212.7,2.0,0.648,0,1989,2054,1900-2100,48
-WIDA-,2021-09-12,1161,5.55,12,937.5,1.67,0.709,0,1285,1423,800-1200,124
-WIDA-,2022-01-12,1326,8.75,27,1141.7,3.33,0.611,0,1510,1569,1200-1400,184
-WIDA-,2022-05-19,1570,10.71,30,1271.6,3.67,0.59,0,1598,1558,1400-1600,28
-WIDA-,2022-12-27,1573,9.88,31,1345.8,2.67,0.599,0,1662,1551,1400-1600,89
-WIDA-,2023-06-18,1606,16.72,36,1453.2,1.67,0.533,0,1657,1767,1600-1900,51
houren,2022-02-14,1573,2.12,24,1126.7,1.33,0.737,0,1857,2059,1400-1600,284
houren,2022-05-13,1795,3.19,29,1231.5,2.33,0.619,0,2059,2025,1600-1900,264
houren,2022-06-16,1796,3.67,29,1226.8,3.67,0.636,0,1965,1992,1600-1900,169
houren,2022-10-07,1986,3.41,29,1242.2,1.33,0.654,0,1924,1957,1900-2100,-62
houren,2023-02-25,1972,3.07,30,1242.2,1.33,0.666,0,2147,2167,1900-2100,175
R_eeee,2026-01-23,1314,3.62,17,1319.4,1.67,0.595,0,1750,2085,1200-1400,436
Gemefoll,2023-12-30,1069,1.88,28,1076.1,0.0,0.527,0,1490,1535,800-1200,421
Gemefoll,2024-03-28,1276,1.82,28,1075.7,0.33,0.53,0,1535,1535,1200-1400,259
Gemefoll,2024-10-14,1535,1.65,29,1092.1,0.0,0.529,0,1849,1829,1400-1600,314
aditya_sheth,2019-01-20,1368,11.51,24,1129.2,1.67,0.508,0,1644,1867,1200-1400,276
aditya_sheth,2019-04-29,1610,12.27,33,1275.1,5.67,0.482,0,1885,1843,1600-1900,275
aditya_sheth,2019-08-07,1910,16.08,35,1484.6,6.0,0.537,0,1843,2012,1900-2100,-67
aditya_sheth,2020-02-09,2012,14.19,37,1564.1,2.33,0.552,0,2111,2184,1900-2100,99
aditya_sheth,2020-11-01,2195,13.93,37,1616.2,0.33,0.567,0,2199,2233,2100-2400,4
Pety,2018-06-10,1487,3.79,21,1316.3,1.67,0.588,0,1621,1737,1400-1600,134
Pety,2018-08-03,1675,5.15,25,1370.3,5.0,0.614,0,1599,1716,1600-1900,-76
Pety,2018-11-16,1599,5.98,29,1457.7,2.33,0.632,0,1663,1561,1400-1600,64
Pety,2019-06-30,1719,5.76,31,1491.0,1.0,0.621,0,1705,1836,1600-1900,-14
Pety,2019-08-22,1917,6.17,32,1488.8,4.33,0.629,0,1661,2133,1900-2100,-256
shinbay,2017-11-26,1253,27.22,31,1097.8,1.33,0.194,0,1326,1434,1200-1400,73
shinbay,2018-06-10,1434,20.39,33,1183.9,3.67,0.191,0,1551,1630,1400-1600,117
shinbay,2018-11-22,1375,17.01,34,1215.5,5.67,0.191,0,1445,1702,1200-1400,70
shinbay,2019-09-14,1800,13.55,34,1259.4,3.67,0.201,0,1855,1884,1600-1900,55
shinbay,2020-04-10,1885,12.58,35,1296.5,4.67,0.21,0,2022,1970,1600-1900,137
Pulkit_gupta,2025-02-09,1324,6.31,23,968.4,1.67,0.755,1,1479,1947,1200-1400,155
Pulkit_gupta,2025-03-10,1304,5.03,28,977.8,2.33,0.625,3,1479,2035,1200-1400,175
Pulkit_gupta,2025-03-25,1424,5.48,29,1040.0,3.0,0.606,1,1856,2121,1400-1600,432
Pulkit_gupta,2025-06-12,1479,5.39,30,1210.9,0.67,0.611,0,2121,2158,1400-1600,642
Pulkit_gupta,2025-06-23,1751,5.91,30,1254.6,1.33,0.625,0,2121,2158,1600-1900,370
Ridham.,2023-10-09,1096,7.71,15,957.9,1.67,0.645,0,1267,1485,800-1200,171
Ridham.,2024-02-15,1438,7.94,25,1172.3,5.33,0.599,0,1662,1805,1400-1600,224
Ridham.,2024-07-07,1817,9.34,31,1328.5,2.67,0.596,0,1765,1827,1600-1900,-52
Ridham.,2024-10-27,1810,9.24,32,1338.8,4.67,0.599,0,1897,1845,1600-1900,87
Ridham.,2025-05-24,1844,8.69,35,1388.9,2.33,0.587,0,1971,2155,1600-1900,127
AlexSkv,2023-06-12,1376,0.42,21,1025.0,0.67,0.652,0,1617,1617,1200-1400,241
AlexSkv,2024-02-29,1643,0.42,22,1094.4,0.33,0.661,0,1734,1734,1600-1900,91
AlexSkv,2024-03-16,1796,0.49,24,1104.7,1.0,0.679,0,1734,1734,1600-1900,-62
AlexSkv,2024-03-30,1843,0.57,24,1139.2,1.33,0.694,0,1734,1734,1600-1900,-109
Ritwin,2021-01-19,1223,20.88,23,1053.2,1.67,0.555,0,1533,1795,1200-1400,310
Ritwin,2021-04-19,1520,28.3,34,1285.1,5.67,0.528,0,1795,1699,1400-1600,275
Ritwin,2021-07-14,1810,27.82,35,1354.3,6.0,0.537,0,1699,1972,1600-1900,-111
Ritwin,2022-04-30,1891,16.74,36,1423.3,2.0,0.517,0,2100,1883,1600-1900,209
Ritwin,2022-12-30,2212,13.66,36,1434.1,3.33,0.522,0,2213,2118,2100-2400,1
umnov.max55,2023-06-06,1210,1.44,23,946.3,0.33,0.579,0,1459,1511,1200-1400,249
umnov.max55,2023-06-18,1453,1.47,23,945.1,1.0,0.571,0,1459,1511,1400-1600,6
umnov.max55,2023-07-23,1556,1.58,25,973.3,1.67,0.575,0,1459,1511,1400-1600,-97
umnov.max55,2024-06-25,1511,1.18,25,1006.6,0.0,0.586,0,1747,1747,1400-1600,236
Oken,2026-04-13,1574,1.31,33,2163.6,0.33,0.611,1,2074,2074,1400-1600,500
staywilliam,2021-04-10,1178,1.35,20,1210.3,1.33,0.626,0,1426,1593,800-1200,248
staywilliam,2021-07-25,1370,1.53,22,1293.5,1.0,0.632,0,1593,1654,1200-1400,223
staywilliam,2021-08-24,1595,2.12,27,1440.2,2.0,0.608,0,1648,1725,1400-1600,53
staywilliam,2021-11-26,1634,3.47,32,1450.6,1.0,0.529,0,1725,1747,1600-1900,91
staywilliam,2022-04-17,1692,4.26,34,1445.9,1.0,0.542,0,2074,2074,1600-1900,382
Sacharlemagne,2023-04-15,1189,5.99,21,1055.0,1.67,0.607,0,1335,1557,800-1200,146
Sacharlemagne,2023-08-24,1590,3.1,26,1034.3,1.33,0.615,0,1616,1697,1400-1600,26
Sacharlemagne,2023-11-03,1511,4.06,28,1080.8,3.33,0.54,0,1697,1641,1400-1600,186
Sacharlemagne,2024-03-22,1697,3.62,29,1119.1,1.0,0.572,0,1641,1728,1600-1900,-56
Sacharlemagne,2024-09-27,1722,4.23,31,1192.1,2.0,0.573,0,1997,2012,1600-1900,275
pipipipipi43,2018-11-24,1639,2.46,22,1380.9,1.0,0.623,0,1625,1625,1600-1900,-14
pipipipipi43,2023-03-12,1485,3.35,35,1520.3,1.67,0.594,0,1914,1914,1400-1600,429
pipipipipi43,2023-04-09,1666,3.91,36,1510.5,4.0,0.586,0,1914,1914,1600-1900,248
pipipipipi43,2023-05-08,1704,4.37,36,1526.4,6.33,0.593,0,1914,1914,1600-1900,210
Rfox,2015-07-22,1302,10.23,26,1555.0,1.67,0.639,0,1509,1394,1200-1400,207
Rfox,2015-09-16,1369,7.21,28,1511.2,2.0,0.649,0,1394,1178,1200-1400,25
Rfox,2015-11-25,1509,12.34,30,1516.6,1.0,0.496,0,1281,1854,1400-1600,-228
Rfox,2016-02-27,1281,14.55,33,1574.9,0.33,0.546,0,1941,1753,1200-1400,660
Rfox,2016-05-06,1478,14.67,33,1637.2,0.67,0.551,0,1941,1756,1400-1600,463
GooddkNight,2024-11-01,1641,0.27,21,1148.5,0.0,0.708,0,1966,1975,1600-1900,325
GooddkNight,2024-11-10,1737,0.36,22,1183.8,0.33,0.628,0,2016,1975,1600-1900,279
GooddkNight,2024-11-30,1791,0.58,25,1230.4,0.67,0.652,0,2016,1975,1600-1900,225
Amireza,2019-03-08,1173,4.66,20,863.8,1.67,0.554,0,1316,1578,800-1200,143
Amireza,2019-05-14,1116,9.69,25,948.5,6.0,0.586,0,1332,1670,800-1200,216
Amireza,2019-07-12,1276,11.61,29,1019.4,6.33,0.589,0,1598,1784,1200-1400,322
Amireza,2019-09-05,1578,18.61,31,1058.3,6.33,0.502,0,1665,1795,1400-1600,87
Amireza,2019-12-21,1762,21.38,35,1197.2,3.33,0.52,0,1839,1920,1600-1900,77
yjf1225,2024-04-12,1653,4.1,28,2032.4,1.0,0.541,0,1858,2027,1600-1900,205
yjf1225,2024-04-29,1670,4.55,28,2018.2,2.0,0.553,0,1907,2042,1600-1900,237
yjf1225,2024-05-25,1662,4.65,28,1973.7,2.67,0.558,0,1999,2016,1600-1900,337
yjf1225,2024-06-16,1839,5.29,30,1965.4,3.67,0.565,0,1999,1925,1600-1900,160
yjf1225,2024-07-28,1907,7.16,31,2040.6,2.67,0.544,0,2042,2079,1900-2100,135
