handle,snapshot_date,current_rating,solve_rate_per_week,tag_diversity,avg_problem_rating,contest_frequency,consistency_score,weak_tag_count,rating_volatility,recent_performance,total_ac_count,label_3m,label_6m
sidlad,2022-11-12,1337,1.68,19,1005.9,2.67,0.735,0,151.6,57.4,38,1387,1350
sidlad,2023-04-20,1387,1.24,22,1082.7,0.0,0.702,0,96.0,22.2,56,1609,1656
sidlad,2023-06-04,1366,1.59,23,1147.4,1.33,0.695,0,69.1,10.0,82,1646,1656
sidlad,2023-07-23,1609,2.03,26,1205.2,2.0,0.666,0,75.9,44.2,119,1656,1656
Faizal,2022-12-11,1065,1.15,21,1066.7,1.67,0.556,0,103.2,213.0,99,1125,1283
Faizal,2023-06-18,1329,2.31,29,1163.8,3.67,0.57,0,58.0,12.8,260,1782,1694
Faizal,2023-10-22,1701,4.18,33,1339.4,5.33,0.582,0,62.9,-16.2,546,1586,1891
Faizal,2024-03-22,1901,5.48,35,1458.1,5.33,0.591,0,43.1,41.8,836,1850,2006
Faizal,2024-10-06,1935,6.81,36,1529.2,3.0,0.564,0,57.5,14.4,1231,1974,2023
Prostoegor239,2018-03-24,1529,6.9,15,1329.6,1.67,0.695,0,644.0,305.8,27,1631,1848
Prostoegor239,2018-11-28,1906,3.79,27,1304.7,3.67,0.736,0,68.6,-6.2,150,2093,1957
Prostoegor239,2019-07-30,1938,3.91,32,1373.6,4.67,0.622,0,46.5,-17.2,291,1952,2072
Prostoegor239,2020-05-12,2189,3.9,34,1445.1,4.33,0.625,0,89.7,24.2,450,2358,2211
bionicrjk,2025-01-17,1288,2.01,18,1130.4,1.67,0.752,0,99.7,257.6,25,1303,1419
bionicrjk,2025-07-19,1429,2.02,26,1363.2,1.0,0.673,0,109.7,15.6,78,1609,1720
bionicrjk,2025-08-21,1537,2.77,27,1375.4,3.0,0.66,0,41.0,13.2,120,1600,1708
bionicrjk,2025-09-17,1429,3.22,27,1359.3,5.0,0.661,0,48.9,-28.6,152,1540,1876
bionicrjk,2025-10-12,1596,3.41,27,1331.0,6.33,0.672,0,59.2,23.2,173,1720,2002
people_plus_plus,2021-08-01,1157,0.74,16,1068.8,0.33,0.618,0,118.7,231.4,34,1436,1670
people_plus_plus,2021-11-14,1404,2.52,22,1115.9,3.0,0.58,0,77.4,9.6,154,1670,1670
people_plus_plus,2022-12-12,1718,4.77,33,1236.5,1.0,0.606,0,60.9,22.4,560,1602,1706
people_plus_plus,2023-07-06,1769,6.43,34,1321.0,1.33,0.58,1,64.6,33.4,943,1942,1882
people_plus_plus,2023-11-24,1832,7.24,35,1362.3,2.0,0.589,1,50.0,-22.0,1208,1915,2035
Cwulaek,2025-11-16,1735,0.2,23,1338.5,1.67,0.595,0,156.7,347.0,54,1988,2140
Cwulaek,2025-12-05,1758,0.3,26,1422.8,2.67,0.592,0,209.4,75.0,81,1916,2113
Cwulaek,2025-12-19,1827,0.36,26,1419.4,3.67,0.6,0,167.4,27.6,100,1978,2113
Cwulaek,2026-01-07,1878,0.46,27,1433.1,4.33,0.605,0,81.1,-9.2,126,2094,2001
Cwulaek,2026-01-29,1617,0.58,27,1418.1,5.0,0.593,0,82.5,-51.8,162,2140,2001
alvinvaja,2018-05-13,1155,1.44,21,1004.2,1.0,0.616,0,589.6,231.0,28,1496,1603
alvinvaja,2018-08-24,1512,5.88,26,1170.9,5.33,0.463,0,71.6,30.6,201,1603,1664
alvinvaja,2019-01-09,1461,7.15,27,1234.7,4.33,0.516,0,32.2,6.2,385,1664,1694
alvinvaja,2019-07-14,1642,9.55,32,1312.9,4.67,0.54,0,33.8,-9.0,768,1846,1661
alvinvaja,2019-11-01,1648,10.04,33,1338.7,4.33,0.538,0,80.4,-16.2,965,1730,2001
rhineofts,2023-06-20,1122,2.93,20,987.9,1.67,0.602,0,134.4,224.4,33,1243,1271
rhineofts,2023-10-12,1217,3.56,24,1107.1,3.67,0.574,0,71.0,5.0,98,1298,1520
rhineofts,2024-11-23,1772,4.27,31,1295.6,1.33,0.577,0,73.5,59.6,367,1862,2051
rhineofts,2025-04-05,1787,5.19,35,1387.1,2.67,0.575,0,53.7,14.4,544,1832,1663
rhineofts,2025-08-26,1970,5.76,36,1431.2,3.33,0.579,0,73.4,44.8,721,1930,2102
Nzt3,2020-11-21,1436,4.73,18,1028.0,1.67,0.667,0,145.0,287.2,25,1818,1855
Nzt3,2021-01-28,1653,2.93,23,1100.0,2.33,0.688,0,160.6,43.4,44,1784,1837
Nzt3,2021-05-02,1819,2.46,25,1182.9,1.0,0.616,0,42.5,33.2,70,1837,1837
Nzt3,2021-12-29,1916,1.57,28,1249.5,0.67,0.637,0,68.4,19.4,99,1936,1853
Nzt3,2022-09-08,2046,1.32,33,1245.8,1.0,0.666,0,75.0,26.0,131,1940,1940
MCDavidas,2016-12-18,1471,1.26,19,1289.3,1.0,0.677,0,573.2,294.2,31,1461,1613
MCDavidas,2017-04-16,1566,1.2,22,1293.3,0.33,0.654,0,451.5,22.4,50,1650,1755
MCDavidas,2017-06-07,1633,1.98,24,1392.4,1.67,0.596,0,55.8,34.4,97,1597,1701
MCDavidas,2017-07-24,1650,2.78,25,1428.0,2.0,0.626,0,50.8,10.2,155,1673,1892
MCDavidas,2017-08-18,1667,3.1,27,1453.6,3.33,0.622,0,57.8,-8.4,184,1673,1963
arman_ferdous,2016-06-18,1316,14.79,16,922.7,1.67,0.541,0,586.7,263.2,75,1196,1289
arman_ferdous,2018-01-29,1633,6.75,33,1217.7,2.67,0.573,0,56.0,17.0,604,1648,1589
arman_ferdous,2018-12-30,1880,6.97,34,1305.1,3.67,0.594,0,31.0,9.6,957,1886,2056
arman_ferdous,2020-04-12,2116,6.57,36,1375.2,3.0,0.592,0,93.4,20.8,1342,2071,2123
arman_ferdous,2023-06-03,1935,4.96,37,1416.8,0.67,0.597,0,49.7,17.8,1828,2100,2014
Markellonchik,2016-01-15,1213,1.02,14,1033.3,1.67,0.766,0,568.4,242.6,8,1355,1501
Markellonchik,2016-11-24,1694,7.61,32,1290.1,4.0,0.558,0,43.0,-2.6,401,1913,1930
Markellonchik,2017-09-24,2066,8.79,35,1445.8,2.0,0.541,0,83.7,6.8,846,1964,2089
Markellonchik,2018-10-21,2254,9.64,35,1578.8,2.67,0.555,0,51.9,21.0,1467,1844,2147
Markellonchik,2019-12-29,2137,8.26,36,1582.4,1.0,0.557,1,62.2,-6.8,1770,2256,2256
jinfeixibi,2019-07-30,1426,1.04,16,1280.8,1.33,0.629,0,577.2,285.2,28,1439,1700
jinfeixibi,2019-10-08,1351,2.69,22,1277.1,6.33,0.662,0,51.7,-31.4,99,1660,1720
jinfeixibi,2020-01-04,1653,3.74,24,1303.3,5.33,0.652,0,29.8,30.0,185,1702,1784
jinfeixibi,2020-03-07,1750,4.49,27,1324.5,7.0,0.642,0,29.8,7.0,262,1714,1789
jinfeixibi,2020-06-13,1702,5.33,29,1325.4,4.33,0.648,0,48.5,8.6,386,1747,1853
1BR444H1M,2024-08-04,963,3.24,21,948.5,3.33,0.614,1,34.6,-20.8,102,1193,1463
1BR444H1M,2024-11-17,1273,5.71,26,1013.7,5.0,0.627,1,42.6,25.6,265,1441,1431
1BR444H1M,2025-03-25,1399,6.61,35,1110.2,5.0,0.623,1,46.9,-8.4,428,1665,1460
1BR444H1M,2025-08-26,1583,8.44,36,1272.7,4.33,0.582,0,59.3,5.4,732,1636,1847
WjhisTyAhzh,2024-10-24,886,10.33,18,1073.3,1.67,0.571,0,127.5,177.2,45,1483,1726
WjhisTyAhzh,2024-11-10,1185,13.84,22,1100.0,3.0,0.587,0,124.1,63.2,94,1483,1801
WjhisTyAhzh,2024-12-24,1447,21.35,27,1090.3,4.33,0.584,0,66.9,74.4,279,1593,1836
WjhisTyAhzh,2025-02-16,1514,21.99,29,1177.9,2.0,0.606,0,63.2,26.0,457,1801,1680
WjhisTyAhzh,2025-03-11,1521,21.77,32,1193.8,3.0,0.607,0,75.2,7.6,524,1787,1866
reirugan,2024-09-27,1502,3.33,20,1103.4,1.67,0.719,0,131.4,300.4,29,1663,1916
reirugan,2024-12-08,1667,7.32,30,1304.5,4.67,0.667,0,81.9,-29.8,139,1837,1916
reirugan,2025-02-16,1853,10.59,33,1267.1,5.0,0.543,0,55.7,41.2,307,1927,2011
reirugan,2025-06-15,1916,9.09,36,1277.0,3.33,0.555,0,45.1,-5.8,418,2150,2108
reirugan,2025-10-06,2058,8.84,36,1281.9,3.33,0.568,0,72.1,-11.4,548,2110,2055
NanQin,2022-06-28,1241,0.57,18,966.7,0.67,0.696,0,108.5,248.2,23,1471,1613
NanQin,2022-08-06,1381,0.85,19,1035.3,1.33,0.695,0,139.5,48.6,39,1613,1703
NanQin,2022-08-20,1414,1.16,22,1098.0,2.67,0.703,0,81.5,26.8,56,1613,1721
NanQin,2022-10-29,1548,1.46,25,1118.8,3.0,0.684,0,34.0,26.8,85,1642,1747
NanQin,2023-02-05,1703,3.05,28,1262.6,1.0,0.636,0,22.8,33.8,220,1670,1791
tsunk,2024-01-13,1824,0.84,24,1290.4,1.33,0.634,0,150.9,83.4,84,2120,2152
tsunk,2024-03-30,1903,1.09,26,1337.8,1.67,0.63,0,63.4,15.8,120,2065,2129
tsunk,2024-06-09,2049,1.81,31,1391.2,1.67,0.628,0,51.0,29.2,219,2129,2174
tsunk,2025-01-26,2174,2.34,34,1391.0,0.0,0.634,0,53.7,25.0,359,2271,2214
ffoooo,2025-08-28,1543,2.83,35,2379.7,0.67,0.536,0,147.1,308.6,311,1946,1960
ffoooo,2025-09-17,1676,2.87,35,2371.9,1.0,0.539,0,149.4,232.4,324,1935,1992
ffoooo,2025-09-21,1807,2.9,35,2359.4,1.33,0.54,0,147.7,169.8,329,2009,1992
ffoooo,2025-09-24,1714,2.97,35,2346.1,1.67,0.542,0,180.5,97.4,338,2009,2028
ffoooo,2025-10-03,1798,3.04,35,2349.5,2.0,0.543,0,175.0,78.8,350,2009,2028
pac-man,2023-09-07,900,2.0,18,922.5,1.33,0.583,0,108.9,180.0,81,891,1100
pac-man,2024-02-13,997,4.51,28,1172.4,6.0,0.566,0,31.1,-11.0,285,1142,1395
pac-man,2024-07-30,1269,5.41,33,1237.5,3.67,0.578,0,51.1,10.8,472,1634,1860
pac-man,2024-10-24,1512,8.07,35,1344.8,7.33,0.568,0,50.2,18.2,803,1860,1936
pac-man,2025-01-22,1714,9.64,36,1400.0,7.0,0.57,0,110.6,4.4,1082,1936,1964
Igor_Parfenov,2019-03-12,1488,1.09,14,1077.3,1.33,0.671,0,607.1,297.6,22,1502,1566
Igor_Parfenov,2020-07-01,2085,2.96,23,1295.9,2.67,0.578,0,52.4,53.0,262,1911,1976
Igor_Parfenov,2021-01-28,1868,5.99,34,1358.5,4.67,0.498,0,54.5,-38.4,710,2169,2169
Igor_Parfenov,2022-08-18,2074,5.34,37,1400.7,3.33,0.508,0,49.0,25.4,1065,2138,1859
Igor_Parfenov,2023-07-23,2081,5.02,37,1400.6,2.67,0.514,0,66.7,-15.4,1246,2068,1986
afur,2024-09-20,1727,0.18,23,1302.9,1.67,0.622,0,139.2,345.4,34,1889,1770
sahilsingh177,2023-08-12,1196,0.72,15,876.6,1.67,0.627,0,66.5,59.0,47,1292,1292
sahilsingh177,2025-07-17,1564,0.59,23,1113.3,0.67,0.64,0,67.9,59.4,98,1993,2164
sahilsingh177,2025-09-09,1718,0.72,26,1139.7,2.67,0.66,0,88.5,8.0,126,2161,2118
sahilsingh177,2025-11-06,2018,0.9,27,1201.8,2.33,0.671,0,69.0,32.8,164,2118,2358
Ravi1961,2018-10-11,1275,4.59,24,1435.7,1.67,0.579,0,559.0,255.0,42,1497,1519
Ravi1961,2018-12-16,1478,5.65,24,1371.2,3.0,0.588,0,410.2,40.6,105,1519,1694
Ravi1961,2019-04-26,1537,3.51,24,1360.5,1.33,0.596,0,38.2,11.8,131,1719,1819
Ravi1961,2019-06-11,1684,5.38,30,1404.3,2.67,0.583,0,50.8,29.4,236,1819,1819
Ravi1961,2019-07-20,1758,6.53,32,1434.0,3.33,0.596,0,52.6,14.8,323,1819,1819
nob,2018-12-18,1186,0.25,7,915.4,0.67,0.739,0,584.1,237.2,13,1075,1075
nob,2019-11-19,1360,1.35,22,1094.9,5.33,0.588,0,50.8,-11.0,136,1323,1439
nob,2020-04-13,1311,1.73,28,1148.3,4.67,0.611,0,35.2,1.8,210,1649,1535
nob,2020-09-04,1397,2.82,32,1268.8,4.33,0.619,0,63.4,-42.6,400,1665,1662
nob,2021-01-08,1613,3.27,36,1277.7,6.0,0.62,0,63.1,-14.6,523,1662,1662
Aasino,2022-12-17,1165,1.06,29,1780.0,1.67,0.514,0,103.8,233.0,118,1442,1442
Aasino,2023-01-10,1440,1.16,29,1745.0,2.33,0.523,0,97.8,145.4,134,1442,1442
Aasino,2023-09-25,1542,1.9,34,1923.9,0.33,0.521,0,101.9,48.2,288,1678,1678
Aasino,2025-11-06,1678,1.46,34,1942.2,0.0,0.524,0,71.7,55.8,383,1608,2036
Y4nKee,2020-07-29,1243,0.58,14,1010.0,0.33,0.714,0,591.9,248.6,15,1480,1548
Y4nKee,2020-10-27,1395,0.65,20,1030.0,0.67,0.651,0,485.8,31.6,25,1548,1548
Y4nKee,2021-11-02,1591,0.69,27,1222.8,0.67,0.631,0,94.5,22.2,63,1621,1540
Y4nKee,2021-12-18,1668,0.83,28,1267.1,1.67,0.621,0,61.1,24.0,81,1621,1540
Cyripple,2024-12-03,1194,1.08,20,1255.0,1.33,0.662,0,155.1,238.8,20,1346,1381
Cyripple,2024-12-05,1386,1.38,21,1257.7,1.67,0.625,0,142.6,179.4,26,1346,1381
Cyripple,2024-12-08,1455,1.45,21,1232.1,2.0,0.629,0,143.7,133.8,28,1346,1381
Cyripple,2024-12-19,1368,1.87,23,1210.3,2.33,0.662,0,166.1,75.0,39,1346,1551
alex.dobleaga,2019-07-12,1646,0.4,22,1465.0,0.67,0.665,0,470.8,34.8,40,1742,1809
alex.dobleaga,2020-01-04,1835,1.08,28,1400.8,0.67,0.659,0,57.9,32.4,134,1773,1747
alex.dobleaga,2020-04-12,1815,1.23,29,1433.1,0.67,0.654,0,42.8,14.6,171,1747,1796
Restricted,2019-04-18,1533,9.66,20,1291.4,1.67,0.643,1,609.3,306.6,36,1503,1714
Restricted,2020-05-12,1545,5.67,31,1268.5,8.67,0.636,2,62.7,15.4,337,1584,1694
Restricted,2021-01-08,1565,6.61,36,1284.8,7.33,0.645,1,37.4,-11.4,620,1705,1711
Restricted,2021-10-17,1745,6.99,37,1309.9,4.67,0.618,1,48.5,24.0,938,1683,1763
Restricted,2022-06-18,1600,7.01,37,1323.0,7.0,0.624,1,54.1,-20.4,1184,1900,1724
neel__18,2024-02-27,1088,24.62,27,1557.1,1.67,0.62,0,100.4,217.6,70,1538,1514
neel__18,2024-05-20,1586,11.29,30,1412.0,4.33,0.587,0,88.1,-3.2,166,1452,1807
neel__18,2024-07-28,1641,10.46,30,1377.0,5.0,0.566,0,97.9,43.6,257,1711,1608
neel__18,2024-11-10,1815,8.62,30,1387.2,2.67,0.583,0,93.6,51.8,341,1682,1850
neel__18,2025-02-18,1692,9.47,33,1488.3,3.33,0.584,0,52.4,26.8,510,1850,1724
CitruOvO,2025-02-11,1563,8.45,24,1214.7,1.67,0.669,0,156.1,312.6,34,1806,1979
RestlessMonk,2025-11-06,1740,11.95,26,1389.5,1.67,0.541,0,153.1,348.0,57,2038,1983
RestlessMonk,2025-11-23,1784,13.81,29,1493.9,3.0,0.582,0,207.5,41.8,99,1982,1970
RestlessMonk,2025-12-19,1945,12.28,32,1570.1,4.33,0.595,0,113.9,30.4,134,1996,1989
RestlessMonk,2026-01-17,2023,12.15,32,1624.6,5.0,0.613,0,85.7,17.8,183,1975,1989
RestlessMonk,2026-02-21,1982,12.02,32,1659.3,3.67,0.614,0,61.1,-24.4,241,1970,1989
kamiyoru,2018-12-04,1582,1.83,26,1665.2,0.33,0.602,0,502.1,26.6,93,1855,1855
kamiyoru,2018-12-23,1651,2.05,26,1688.1,1.0,0.593,0,450.0,22.2,110,1855,1855
kamiyoru,2018-12-30,1820,2.21,26,1679.2,1.67,0.605,0,48.3,44.8,121,1855,1855
kamiyoru,2019-07-14,1855,2.12,29,1649.0,0.0,0.564,0,44.4,49.2,175,1989,1989
ryoku_,2026-04-28,1823,7.13,26,1359.6,1.67,0.665,0,150.2,364.6,52,1989,1989
AbsurdMan,2020-06-11,1354,2.85,16,1295.5,1.67,0.621,0,611.3,270.8,44,1461,1433
AbsurdMan,2021-02-18,1537,8.07,32,1431.1,5.67,0.565,0,59.4,-15.4,415,1598,1650
AbsurdMan,2022-05-14,1617,9.97,36,1421.9,5.0,0.573,0,56.5,-30.4,1153,1757,1612
AbsurdMan,2022-12-19,1710,12.36,36,1441.9,6.33,0.588,0,60.5,22.0,1817,1517,1820
AbsurdMan,2023-10-08,1804,14.04,37,1448.4,5.0,0.587,0,43.9,-23.0,2651,1744,1860
TheMarioFan102,2023-12-28,873,1.0,12,833.3,1.33,0.669,0,116.4,174.6,15,1234,1482
TheMarioFan102,2024-03-30,1274,3.53,19,911.3,5.33,0.638,0,33.2,5.2,100,1457,1418
TheMarioFan102,2024-07-23,1398,4.03,25,986.9,4.67,0.648,0,38.9,-11.8,180,1364,1455
TheMarioFan102,2024-10-19,1383,4.36,27,998.8,6.0,0.662,2,56.0,-11.8,250,1455,1952
TheMarioFan102,2025-01-19,1455,4.73,30,1030.6,5.33,0.616,0,55.9,-2.8,333,1998,2125
kitekat1__4,2023-07-21,1242,5.0,21,1241.1,1.67,0.575,0,119.5,248.4,71,1512,1735
kitekat1__4,2023-08-24,1579,5.09,21,1284.8,2.0,0.59,0,128.9,112.2,97,1581,1735
kitekat1__4,2023-09-18,1516,5.52,24,1306.7,2.33,0.588,0,126.9,7.6,125,1811,1758
kitekat1__4,2023-10-28,1573,5.36,24,1341.9,2.33,0.589,0,85.9,14.2,152,1735,1866
kitekat1__4,2023-12-18,1811,5.42,27,1388.5,1.67,0.585,0,61.5,64.4,193,1866,1719
pattern-seeker,2023-06-20,1133,7.56,23,956.9,1.0,0.58,0,105.1,226.6,148,1283,1364
pattern-seeker,2024-12-19,1648,2.65,27,1030.6,0.67,0.577,0,62.6,49.6,259,1686,1944
pattern-seeker,2025-03-23,1686,2.63,29,1066.0,1.0,0.568,0,63.5,7.6,292,1944,1856
pattern-seeker,2025-04-28,1811,3.03,31,1134.4,2.33,0.561,0,49.2,25.0,353,1807,1750
LuigiNathan,2025-09-09,1675,1.29,20,1315.4,0.0,0.665,0,163.3,335.0,26,1935,1987
gotexans,2018-07-01,1376,0.59,13,1146.2,0.67,0.578,0,566.4,275.2,13,1394,1216
gotexans,2020-01-05,1611,3.96,33,1370.4,5.0,0.528,0,58.5,-29.8,399,1897,2103
gotexans,2020-11-19,1817,11.45,36,1582.8,5.67,0.552,0,63.1,-8.6,1677,1875,2036
gotexans,2021-09-12,2135,11.96,36,1622.8,2.0,0.561,0,55.4,-8.8,2259,2123,2113
gotexans,2023-02-05,1999,10.94,38,1626.4,3.67,0.568,0,54.3,-8.2,2864,1178,1668
whuang369,2020-04-15,1608,0.49,23,1494.9,0.67,0.65,0,546.3,321.6,43,1702,1702
E4star,2024-12-22,1544,1.82,23,1225.0,1.33,0.579,0,191.7,308.8,36,1684,1626
raresmihai,2022-04-08,1341,0.24,21,1073.2,1.0,0.656,2,131.4,268.2,43,1695,1531
raresmihai,2022-04-22,1465,0.28,21,1108.2,1.67,0.659,2,148.4,132.0,51,1695,1531
raresmihai,2022-06-16,1574,0.44,23,1142.5,1.67,0.625,1,146.1,76.2,83,1547,1566
raresmihai,2022-08-04,1642,0.5,23,1145.7,0.67,0.616,1,98.7,59.8,97,1531,1840
raresmihai,2022-09-25,1547,0.67,26,1130.3,1.0,0.632,1,83.8,1.6,135,1723,1975
Yugi.Hacker,2021-08-26,1669,7.86,21,1237.5,1.67,0.615,0,115.1,333.8,45,2028,1957
Yugi.Hacker,2022-08-18,1936,10.28,35,1298.2,4.33,0.58,0,32.0,-17.0,583,2006,2123
Yugi.Hacker,2023-04-02,1979,11.96,37,1420.4,1.67,0.59,0,37.9,-25.4,1066,1880,1940
Yugi.Hacker,2023-10-28,2163,11.68,37,1454.9,4.0,0.592,0,80.4,34.8,1390,2106,2111
Yugi.Hacker,2025-03-17,2076,9.81,37,1508.7,1.0,0.577,0,66.0,0.4,1876,1932,1946
sarthakmanna,2018-06-25,1657,0.83,18,1460.0,1.33,0.658,0,583.6,331.4,26,1676,1752
sarthakmanna,2018-09-21,1682,2.02,27,1395.4,4.67,0.647,0,54.5,-9.6,89,1752,1744
sarthakmanna,2019-04-24,1768,2.78,31,1421.6,0.33,0.621,0,23.8,8.0,208,1795,1953
sarthakmanna,2019-12-15,1870,3.99,32,1452.8,1.67,0.595,0,47.9,-7.0,432,1981,2128
sarthakmanna,2020-05-26,1838,4.44,33,1444.5,2.67,0.597,0,97.5,-12.6,584,1944,1856
W_Franklin,2023-02-03,1319,1.06,25,1107.7,0.33,0.57,3,142.4,263.8,39,1370,1370
W_Franklin,2023-03-29,1426,1.4,25,1098.4,1.33,0.519,3,164.7,70.0,62,1370,1370
W_Franklin,2025-06-15,1739,0.58,28,1165.2,0.0,0.544,1,70.2,65.8,92,1845,1885
W_Franklin,2025-07-27,1724,0.71,28,1251.7,1.0,0.542,0,72.2,46.8,118,1940,1885
krism,2024-02-13,1348,7.72,21,1191.9,1.67,0.5,0,170.2,269.6,62,1593,1652
krism,2024-08-04,1630,7.21,27,1279.2,4.33,0.587,0,69.6,-17.8,236,1738,1763
krism,2025-01-26,1735,8.57,32,1331.5,4.0,0.597,0,58.3,-6.0,495,1721,1617
krism,2025-06-15,1732,8.56,35,1328.1,5.33,0.608,0,74.2,-22.6,665,1742,1940
krism,2025-11-29,1941,9.29,37,1349.6,4.67,0.607,0,56.8,13.8,944,1871,1917
yuan_mz,2021-07-30,1385,1.27,15,1252.6,1.0,0.632,0,171.7,277.0,19,2065,2065
chithanh_nguyen,2025-09-24,1549,2.45,28,1270.0,1.33,0.536,0,79.4,309.8,180,1576,1958
De-Bug,2019-11-27,1305,3.71,12,1138.9,1.67,0.706,0,600.1,261.0,18,1081,1479
De-Bug,2020-06-25,1435,5.06,27,1289.0,6.67,0.59,0,73.8,0.0,177,1501,1699
De-Bug,2020-09-30,1573,5.24,29,1262.2,7.0,0.604,1,56.3,3.8,256,1699,1720
De-Bug,2021-12-27,1647,4.6,34,1437.3,3.33,0.58,0,47.4,-11.2,522,1804,1908
De-Bug,2023-11-19,1916,3.6,34,1434.9,2.0,0.577,0,77.3,19.6,765,1771,1748
Sabelka,2025-09-09,1772,0.42,23,1521.6,1.0,0.567,0,150.4,354.4,68,1799,1799
numbertheorist17,2015-08-30,1956,3.69,31,1450.0,0.67,0.571,0,445.7,98.8,264,1961,2060
numbertheorist17,2015-10-12,1961,4.34,32,1465.1,1.33,0.584,0,90.6,49.8,338,2007,1999
numbertheorist17,2015-11-25,1954,4.45,32,1476.8,2.0,0.589,0,82.7,-19.8,374,2060,1924
numbertheorist17,2016-01-15,2007,4.67,33,1481.2,1.33,0.593,0,45.7,7.4,426,1999,2075
ECLIPSE23,2024-12-20,1114,0.94,20,1007.7,1.67,0.648,0,102.6,222.8,27,1426,1594
ECLIPSE23,2025-01-17,1181,1.66,24,1103.8,3.67,0.578,0,109.6,6.2,54,1599,1642
ECLIPSE23,2025-02-27,1282,2.11,27,1105.0,5.67,0.603,0,59.0,8.0,81,1692,1534
ECLIPSE23,2025-05-11,1574,2.93,29,1148.6,2.67,0.583,0,61.8,29.6,143,1534,1534
ECLIPSE23,2025-06-17,1537,3.07,30,1161.2,3.67,0.593,0,53.0,-18.8,166,1534,1534
alex_rider123,2024-12-15,1259,10.88,23,1036.6,1.67,0.545,0,98.0,251.8,82,1251,1348
alex_rider123,2025-06-08,1336,3.5,25,1036.0,0.33,0.57,0,141.0,54.6,114,1355,1386
alex_rider123,2025-06-15,1348,3.55,25,1037.0,1.0,0.571,0,102.9,23.2,119,1355,1386
alex_rider123,2025-10-10,1355,2.91,25,1066.4,0.33,0.571,0,88.5,20.8,146,1321,1813
lituns999_,2024-07-20,1542,0.55,23,1678.2,1.67,0.58,0,164.0,308.4,57,1981,1981
CaptainHarry,2015-06-19,1437,2.59,23,1373.6,0.33,0.679,0,623.3,287.4,53,1670,1827
CaptainHarry,2015-08-11,1725,2.81,23,1372.2,1.33,0.684,0,480.3,47.0,79,1726,1773
CaptainHarry,2015-09-16,1738,2.61,24,1374.7,2.67,0.683,0,83.3,17.8,87,1827,1772
CaptainHarry,2015-10-16,1758,2.8,24,1370.5,3.33,0.697,0,56.4,12.2,105,1751,1942
CaptainHarry,2015-12-24,1827,2.53,24,1377.5,2.0,0.684,0,57.1,17.0,120,1801,1942
Taygrim,2011-09-08,1495,0.19,12,1193.3,0.33,0.64,0,540.0,299.0,15,1521,1735
Taygrim,2011-11-15,1532,0.3,15,1137.0,1.67,0.66,0,427.9,28.8,27,1686,1880
Taygrim,2011-12-16,1685,0.49,20,1240.4,2.0,0.676,0,66.3,34.4,47,1821,1993
Taygrim,2012-01-12,1598,0.63,21,1274.2,3.0,0.679,0,73.4,15.4,62,1812,1993
Taygrim,2012-03-25,1821,0.92,24,1305.0,2.0,0.697,0,90.7,58.2,101,1993,1881
iCanSeeForever,2023-11-26,1978,3.86,21,1423.5,1.67,0.675,0,194.4,395.6,34,1869,1869
iCanSeeForever,2023-12-18,1973,4.61,21,1376.4,3.33,0.717,0,244.8,-1.0,55,1869,1869
iCanSeeForever,2025-03-29,1770,1.22,24,1298.9,0.33,0.727,0,34.3,0.4,96,1748,1847
iCanSeeForever,2025-05-24,1833,1.33,24,1287.0,2.0,0.742,0,26.9,12.6,115,1847,1980
CuteMeguru,2024-10-19,1240,1.92,30,1684.2,1.33,0.491,0,85.0,248.0,230,1455,1504
CuteMeguru,2024-10-24,1224,2.0,30,1648.5,2.0,0.496,0,136.8,109.8,241,1455,1504
CuteMeguru,2024-11-15,1330,2.1,31,1615.6,1.67,0.504,0,131.4,44.0,259,1531,1504
CuteMeguru,2025-02-18,1531,2.06,33,1596.8,0.33,0.51,0,103.2,54.6,282,1488,1516
CuteMeguru,2025-05-17,1504,2.07,34,1589.9,0.67,0.517,0,89.5,50.2,309,1516,1577
Prateek,2019-06-30,1634,7.77,30,1206.4,5.67,0.609,0,42.5,22.0,271,1724,1762
Prateek,2020-02-09,1781,10.43,35,1326.3,5.33,0.606,0,58.8,-0.8,697,1916,2114
Prateek,2020-10-17,1994,14.9,37,1430.0,3.33,0.567,0,43.0,-6.4,1530,2051,1994
Prateek,2021-06-14,1972,15.09,37,1471.3,6.0,0.581,0,63.8,-12.4,2065,2137,2162
saya,2024-11-17,1558,0.56,22,1080.8,1.33,0.594,0,136.5,311.6,26,1591,1591
saya,2024-12-02,1560,0.7,22,1120.6,1.67,0.623,0,169.9,214.0,34,1591,1591
saya,2024-12-03,1482,0.78,22,1121.1,2.0,0.637,0,196.8,120.4,38,1591,1591
HenryYi_01,2024-02-23,1491,0.64,31,1497.1,0.0,0.629,0,108.4,298.2,70,1771,1978
HenryYi_01,2024-03-16,1563,0.7,31,1480.8,0.33,0.628,0,130.0,213.4,79,1794,1978
HenryYi_01,2024-04-27,1605,0.75,31,1476.1,0.67,0.594,0,142.6,155.2,89,1978,1978
puneetrai04,2017-11-26,1279,0.89,14,975.0,1.67,0.68,1,600.3,255.8,12,1472,1631
puneetrai04,2018-02-16,1524,2.06,22,1130.0,4.67,0.692,0,53.2,18.2,52,1631,1672
puneetrai04,2018-05-27,1631,3.72,25,1273.6,3.33,0.58,0,34.0,-10.2,147,1672,1668
